MonthGive,Region,YearsGive,AveDonAmt,LastDonAmt,DonPerYear,NewDonor,Age20t29,Age20t39,Age60pls,Age70pls,Age80pls,AdultAge,SomeUnivP,FinUnivP,hh1t2mem,hh1mem,AveIncEA,DwelValEA,EngPrmLang
Yes,R2,3,50,50,0.333333333,No,0.135483871,0.232258065,0.167741936,0.090322581,0.032258065,47.19642857,0.556603774,0.386792453,0.450980392,0.176470588,79693,699869,0.782051282
Yes,R2,1,5,5,1,No,0.137755102,0.306122449,0.153061225,0.056122449,0.005102041,45.10810811,0.467625899,0.258992806,0.6,0.213333333,53709,348779,0.867346939
Yes,R3,4,10.75,20,0.5,No,0.1,0.304761905,0.090476191,0.047619048,0.004761905,42.78125,0.16,0.088,0.280701754,0.035087719,60723,214332,0.761904762
Yes,R3,11,33.75,60,0.727272727,No,0.122065728,0.305164319,0.145539906,0.079812207,0.023474178,45.65306122,0.211382114,0.056910569,0.446153846,0.123076923,58753,459596,1
Yes,R2,5,28.33333333,10,0.6,No,0.068181818,0.242424242,0.075757576,0.022727273,0.007575758,43.95402299,0.24691358,0.086419753,0.365853659,0.097560976,65890,341587,1
Yes,R3,0,25,25,0,Yes,0.091836735,0.244897959,0.214285714,0.112244898,0.030612245,49.47761194,0.112676056,0.056338028,0.5625,0.125,51430,187738,0.736842105
Yes,R2,5,50,50,0.8,No,0.083798883,0.150837989,0.38547486,0.262569832,0.122905028,57.19727891,0.35971223,0.18705036,0.721518987,0.341772152,58268,278146,0.837078652
Yes,R2,3,50,50,0.666666667,No,0.309734513,0.592920354,0.17699115,0.115044248,0.03539823,41.24545455,0.682692308,0.461538462,1,0.569620253,43691,186969,0.964285714
Yes,R2,6,27.5,30,1,No,0.081761006,0.20754717,0.132075472,0.050314465,0.012578616,47.53225807,0.594827586,0.396551724,0.671641791,0.313432836,70308,228917,0.941935484
Yes,R2,12,34,10,0.416666667,No,0.104545455,0.209090909,0.195454546,0.109090909,0.027272727,49.54819277,0.620111732,0.407821229,0.513157895,0.197368421,102830,575079,0.877828054
Yes,R2,4,32.5,50,0.5,No,0.12195122,0.195121951,0.375609756,0.219512195,0.073170732,54.61212121,0.546052632,0.375,0.611111111,0.208333333,86073,652392,0.433497537
Yes,R5,1,100,100,1,No,0.057142857,0.204761905,0.252380952,0.095238095,0.014285714,50.57051282,0.211267606,0.077464789,0.620253165,0.113924051,42554,173644,0.971428571
Yes,R1,10,20,15,0.3,No,0.083798883,0.245810056,0.25698324,0.156424581,0.05027933,50.53793103,0.376923077,0.192307692,0.618421053,0.236842105,57096,251225,0.955555556
Yes,R2,4,100,100,0.75,No,0.088607595,0.240506329,0.164556962,0.067510549,0.012658228,46.91411043,0.4,0.219354839,0.402777778,0.069444444,57053,368891,0.711864407
Yes,R2,4,40,40,0.75,No,0.186440678,0.367231638,0.15819209,0.101694915,0.050847458,44.66666667,0.578947368,0.353383459,0.605633803,0.338028169,54191,493800,0.723163842
Yes,R3,1,25,25,1,No,0.087557604,0.239631336,0.133640553,0.050691244,0.00921659,46.18367347,0.276923077,0.138461539,0.414285714,0.085714286,48085,295217,0.986046512
Yes,R5,0,12,12,0,Yes,0.114695341,0.326164875,0.089605735,0.035842294,0.014336918,42.20555556,0.360465116,0.145348837,0.379310345,0.057471264,52528,192554,0.992753623
Yes,R1,4,37.5,50,0.5,No,0.097142857,0.182857143,0.28,0.188571429,0.062857143,53.25373134,0.661290323,0.39516129,0.608695652,0.217391304,80222,392786,0.958333333
Yes,R3,8,25,25,0.375,No,0.050420168,0.142857143,0.470588235,0.294117647,0.109243698,59.05357143,0.054054054,0.018018018,0.938461539,0.4,34066,42645,1
Yes,R1,8,22.5,25,0.25,No,0.16969697,0.375757576,0.145454546,0.090909091,0.024242424,43.62809917,0.137931035,0.017241379,0.569230769,0.276923077,28133,116664,0.981927711
Yes,R5,1,50,50,1,No,0.150537634,0.35483871,0.075268817,0.032258065,0,41.04761905,0.140350877,0.035087719,0.454545455,0.060606061,48690,147555,0.97826087
Yes,R2,0,35,35,0,Yes,0.131979695,0.274111675,0.172588833,0.106598985,0.025380711,46.7755102,0.307692308,0.153846154,0.476923077,0.246153846,47250,429506,0.603092784
Yes,R2,7,46,25,1.428571429,No,0.154761905,0.265873016,0.107142857,0.043650794,0.011904762,44.0726257,0.448275862,0.298850575,0.267605634,0.070422535,91327,592933,0.698412698
Yes,R3,0,25,25,0,Yes,0.153488372,0.320930233,0.060465116,0.023255814,0.004651163,40.88811189,0.314285714,0.107142857,0.262295082,0.065573771,60401,236603,0.748878924
Yes,R3,4,25,25,0.5,No,0.090047393,0.251184834,0.222748815,0.118483412,0.047393365,49.6122449,0.227586207,0.124137931,0.6125,0.2625,42322,143350,1
Yes,R1,2,25,25,0.5,No,0.150793651,0.341269841,0.198412698,0.119047619,0.03968254,46,0.170731707,0.097560976,0.66,0.22,42059,173865,0.927419355
Yes,R1,3,31.66666667,20,1,No,0.037037037,0.162962963,0.251851852,0.096296296,0.022222222,52.20192308,0.322916667,0.197916667,0.648148148,0.148148148,71719,332021,1
Yes,R3,5,20,20,0.2,No,0.182926829,0.384146342,0.082317073,0.033536585,0.009146342,39.83333333,0.19072165,0.077319588,0.215189873,0.025316456,45855,278071,0.460122699
Yes,R1,11,43.33333333,50,0.272727273,No,0.069444444,0.277777778,0.090277778,0.034722222,0.013888889,44.13829787,0.179775281,0.06741573,0.489795918,0.142857143,43543,184929,1
Yes,R4,4,15,5,0.5,No,0.23125,0.41875,0.03125,0.0125,0,35.57894737,0.204545455,0.056818182,0.346938776,0.142857143,53354,99300,1
Yes,R6,4,45,40,0.5,No,0.072164949,0.257731959,0.108247423,0.046391753,0.015463918,44.79844961,0.2890625,0.1796875,0.409090909,0.166666667,54775,180274,0.979166667
Yes,R2,1,50,50,1,No,0.137254902,0.307189543,0.222222222,0.130718954,0.039215686,47.83471074,0.305555556,0.148148148,0.609375,0.328125,40921,239236,0.594594595
Yes,R2,10,27.17391304,50,2.3,No,0.073170732,0.211382114,0.357723577,0.195121951,0.06504065,54.38,0.2,0.117647059,0.8125,0.625,26623,340230,0.675213675
Yes,R1,2,20,20,0.5,No,0.104761905,0.30952381,0.123809524,0.076190476,0.014285714,44.28571429,0.154411765,0.095588235,0.545454546,0.220779221,40694,193936,0.942583732
Yes,R2,3,10,10,0.666666667,No,0.176470588,0.357843137,0.098039216,0.049019608,0.009803922,41.3358209,0.233870968,0.137096774,0.409836066,0.114754098,40805,274537,0.678048781
Yes,R1,4,12,10,1.25,No,0.105633803,0.218309859,0.436619718,0.288732394,0.077464789,56.50406504,0.194690266,0.132743363,0.810810811,0.432432432,38807,106654,0.992753623
Yes,R1,2,17.5,25,1,No,0.143617021,0.308510638,0.127659575,0.058510638,0.005319149,43.91911765,0.261538462,0.130769231,0.536231884,0.115942029,57453,211355,1
Yes,R6,5,25,25,0.6,No,0.083333333,0.191666667,0.391666667,0.258333333,0.116666667,56.53608247,0.21978022,0.10989011,0.828125,0.453125,27597,114016,0.983193277
Yes,R4,6,25,25,0.166666667,No,0.115577889,0.336683417,0.075376884,0.030150754,0.010050251,42.08270677,0.292307692,0.138461539,0.47826087,0.188405797,63376,137539,0.98974359
Yes,R2,3,15,20,1,No,0.129032258,0.298387097,0.185483871,0.056451613,0.008064516,45.85561497,0.298780488,0.182926829,0.451219512,0.12195122,68794,372262,0.842741936
Yes,R1,6,35,50,0.333333333,No,0.074766355,0.210280374,0.242990654,0.130841122,0.023364486,50.67701863,0.243243243,0.108108108,0.575342466,0.109589041,61867,259800,0.937198068
Yes,R4,1,50,50,1,No,0.144329897,0.293814433,0.082474227,0.025773196,0,42.15748032,0.112,0.04,0.521126761,0.281690141,45183,78708,0.871134021
Yes,R1,3,80,100,1.666666667,No,0.09178744,0.25120773,0.164251208,0.096618358,0.024154589,47.37583893,0.279411765,0.176470588,0.493150685,0.150684932,57408,204454,0.951690821
Yes,R3,9,20,20,0.111111111,No,0.102766798,0.37944664,0.039525692,0.011857708,0,38.93548387,0.302158273,0.143884892,0.287671233,0.082191781,69893,224776,0.976
Yes,R1,6,20,20,0.333333333,No,0.145945946,0.324324324,0.135135135,0.05945946,0.010810811,44.19230769,0.095652174,0.017391304,0.563380282,0.197183099,38917,108213,0.989071038
Yes,R3,3,50,50,0.333333333,No,0.181818182,0.386363636,0.107954546,0.051136364,0.011363636,41.59677419,0.236842105,0.096491228,0.508196721,0.213114754,44412,176520,0.773255814
Yes,R4,9,100,100,0.111111111,No,0.096385542,0.240963855,0.144578313,0.048192771,0.012048193,46.54545455,0.348484849,0.196969697,0.744186047,0.395348837,36094,67288,0.988372093
Yes,R1,9,16.66666667,20,0.333333333,No,0.115646259,0.306122449,0.136054422,0.06122449,0.013605442,44.69072165,0.189473684,0.12631579,0.509803922,0.137254902,53587,153244,1
Yes,R4,9,11.25,15,0.444444444,No,0.151260504,0.319327731,0.096638656,0.058823529,0.033613445,42.42857143,0.106060606,0.075757576,0.407894737,0.171052632,32965,246139,0.946902655
Yes,R3,1,100,100,2,No,0.070247934,0.157024793,0.260330579,0.181818182,0.103305785,54.22857143,0.341772152,0.20886076,0.525641026,0.128205128,76377,364027,0.991304348
Yes,R1,10,21.875,15,0.8,No,0.097560976,0.224390244,0.273170732,0.151219512,0.03902439,50.94375,0.396103896,0.194805195,0.646341463,0.195121951,52327,255716,0.903846154
Yes,R3,2,41.66666667,25,1.5,No,0.103773585,0.283018868,0.150943396,0.047169811,0.009433962,45.61333333,0.202702703,0.040540541,0.441176471,0.117647059,68068,319176,0.889908257
Yes,R2,2,22.75,25,2,No,0.132743363,0.305309735,0.084070797,0.026548673,0,43.00628931,0.456953642,0.205298013,0.357142857,0.1,96682,293513,0.934782609
Yes,R2,3,20,20,0.333333333,No,0.194915254,0.440677966,0.169491525,0.093220339,0.025423729,43.98165138,0.722772277,0.564356436,0.916666667,0.513888889,79175,307183,0.929824561
Yes,R1,11,20,20,0.181818182,No,0.075581395,0.319767442,0.040697674,0.011627907,0.005813954,40.31132076,0.186046512,0.104651163,0.358490566,0.075471698,65914,157297,1
Yes,R3,7,41.66666667,50,0.428571429,No,0.154471545,0.268292683,0.382113821,0.243902439,0.097560976,53.5,0.130952381,0.083333333,0.818181818,0.290909091,34776,175694,0.906542056
Yes,R5,6,5,5,0.333333333,No,0.068181818,0.151515152,0.492424242,0.28030303,0.083333333,58.51639344,0.213114754,0.057377049,0.905405405,0.405405405,33524,75089,0.93129771
Yes,R1,6,50,50,0.666666667,No,0.278846154,0.471153846,0.105769231,0.057692308,0.019230769,40,0.604938272,0.358024691,0.796296296,0.518518519,38165,191470,0.971153846
Yes,R2,1,100,100,1,No,0.128787879,0.25,0.257575758,0.159090909,0.068181818,50.62,0.208333333,0.09375,0.758064516,0.387096774,31322,175409,0.916666667
Yes,R1,7,35,35,0.142857143,No,0.233333333,0.45,0.15,0.1,0.033333333,41.25531915,0.395348837,0.186046512,0.52,0.32,39266,203314,0.833333333
Yes,R3,4,6,5,0.75,No,0.053333333,0.186666667,0.373333333,0.16,0.053333333,54.90625,0.195652174,0.086956522,0.8125,0.28125,54906,120837,0.971428571
Yes,R4,1,20,20,1,No,0.129963899,0.292418773,0.050541516,0.02166065,0.010830325,41.35227273,0.268156425,0.189944134,0.375,0.113636364,90535,180080,0.985663082
Yes,R2,7,200,200,0.142857143,No,0.129496403,0.251798561,0.309352518,0.136690648,0.043165468,51.08527132,0.311320755,0.198113208,0.861111111,0.375,72053,230214,0.867647059
Yes,R6,8,58.33333333,20,0.75,No,0.095238095,0.290476191,0.085714286,0.052380952,0.019047619,43.53333333,0.296296296,0.192592593,0.486111111,0.152777778,56970,127699,0.995283019
Yes,R2,1,150,200,2,No,0.36,0.67,0.08,0.01,0,36.21875,0.795454546,0.636363636,0.957142857,0.628571429,44747,216614,0.91
Yes,R1,2,50,50,1,No,0.08045977,0.218390805,0.189655172,0.097701149,0.017241379,48.43410853,0.323308271,0.120300752,0.46875,0.09375,75231,336311,0.972067039
Yes,R2,9,58.33333333,50,0.666666667,No,0.083333333,0.25,0.319444444,0.152777778,0.034722222,51.925,0.086538462,0.038461539,0.771428571,0.328571429,38112,72307,0.936170213
Yes,R5,8,24,25,0.625,No,0,0,0.777777778,0.333333333,0.015873016,65.17460318,0.333333333,0.175438597,0.942857143,0.142857143,68240,201594,0.895522388
Yes,R6,8,19.16666667,15,0.75,No,0.071428571,0.17032967,0.340659341,0.186813187,0.04945055,54.68345324,0.237037037,0.103703704,0.643835616,0.205479452,51659,131589,0.972527473
Yes,R5,2,20,20,0.5,No,0.213930348,0.393034826,0.094527363,0.039800995,0,39.5,0.125,0.0546875,0.534246575,0.164383562,35066,123091,0.896039604
Yes,R3,6,7.5,5,0.333333333,No,0.101010101,0.232323232,0.303030303,0.222222222,0.070707071,53.29577465,0.107142857,0,0.622222222,0.4,24338,100360,0.97
Yes,R1,7,36.25,50,0.571428571,No,0.21978022,0.406593407,0.362637363,0.263736264,0.098901099,50.03448276,0.375,0.222222222,0.936507937,0.619047619,31335,152114,0.911111111
Yes,R2,6,17.5,25,0.333333333,No,0.104803493,0.222707424,0.165938865,0.091703057,0.030567686,48.07185629,0.557471264,0.356321839,0.463414634,0.109756098,87442,470117,0.931034483
Yes,R1,0,20,20,0,Yes,0.074285714,0.205714286,0.188571429,0.091428571,0.034285714,48.648,0.362831858,0.238938053,0.476190476,0.174603175,56735,255501,0.976331361
Yes,R3,9,33.33333333,25,0.333333333,No,0.064377682,0.167381974,0.214592275,0.120171674,0.021459228,50.80864198,0.366459627,0.180124224,0.467532468,0.090909091,70372,299180,0.991416309
Yes,R2,12,50,25,0.416666667,No,0.179104478,0.384328358,0.134328358,0.078358209,0.018656716,42.8960396,0.196721312,0.098360656,0.413793103,0.126436782,46312,439502,0.520446097
Yes,R1,3,20,20,0.333333333,No,0.073170732,0.262195122,0.115853659,0.036585366,0,44.91666667,0.109090909,0.027272727,0.491525424,0.186440678,47156,164109,0.976331361
Yes,R1,11,10,10,0.272727273,No,0.034482759,0.103448276,0.572413793,0.365517241,0.062068966,62.25,0.345794393,0.158878505,0.821917808,0.287671233,56980,262845,0.979865772
Yes,R3,0,25,25,0,Yes,0.071713147,0.22310757,0.179282869,0.087649402,0.027888446,48.43181818,0.369047619,0.18452381,0.409638554,0.156626506,73096,309507,0.923694779
Yes,R2,8,12.5,15,0.25,No,0.111913357,0.332129964,0.050541516,0.018050542,0,40.63636364,0.276836158,0.192090396,0.292682927,0.06097561,76852,246554,0.840989399
Yes,R2,11,37.5,25,0.181818182,No,0.169117647,0.338235294,0.205882353,0.132352941,0.066176471,46.79245283,0.15,0.09,0.712121212,0.439393939,33404,159684,0.99270073
Yes,R4,9,35,50,0.222222222,No,0.131707317,0.287804878,0.185365854,0.097560976,0.03902439,46.74305556,0.194244604,0.086330935,0.632911392,0.253164557,47233,98212,1
Yes,R1,13,63.33333333,100,0.230769231,No,0.090322581,0.232258065,0.232258065,0.103225807,0.025806452,49.69421488,0.300970874,0.203883495,0.616666667,0.133333333,51280,245305,0.961538462
Yes,R3,1,25,25,1,No,0.205298013,0.38410596,0.112582782,0.052980133,0.01986755,42.33884298,0.269230769,0.125,0.671641791,0.223880597,52471,167338,0.874172185
Yes,R2,1,25,25,1,No,0.140562249,0.220883534,0.172690763,0.096385542,0.032128514,47.69886364,0.594285714,0.377142857,0.333333333,0.111111111,99081,979869,0.497991968
Yes,R1,7,29,25,0.714285714,No,0.078571429,0.157142857,0.228571429,0.121428571,0.021428571,51.37864078,0.485148515,0.257425743,0.571428571,0.183673469,70224,244764,1
Yes,R2,6,28,30,0.833333333,No,0.171428571,0.438095238,0.114285714,0.066666667,0.028571429,41.77108434,0.346153846,0.115384615,0.775862069,0.551724138,22469,120877,0.586538462
Yes,R1,9,18.33333333,15,0.333333333,No,0.097435897,0.241025641,0.241025641,0.158974359,0.056410256,50.47945206,0.233576642,0.109489051,0.6,0.186666667,50889,195183,0.989583333
Yes,R3,12,100,100,0.166666667,No,0.124401914,0.320574163,0.14354067,0.076555024,0.019138756,44.82638889,0.162962963,0.044444444,0.47826087,0.115942029,54969,219049,0.942028986
Yes,R1,2,35,50,1,No,0.139372822,0.31010453,0.06271777,0.017421603,0.003484321,41.08648649,0.255813954,0.104651163,0.464646465,0.131313131,56330,170874,0.955172414
Yes,R4,5,87.5,100,0.8,No,0.115577889,0.336683417,0.075376884,0.030150754,0.010050251,42.08270677,0.292307692,0.138461539,0.47826087,0.188405797,63376,137539,0.98974359
Yes,R2,3,35,35,0.333333333,No,0.087837838,0.331081081,0.114864865,0.047297297,0.013513514,44.14851485,0.208791209,0.120879121,0.428571429,0.12244898,66229,214050,0.924137931
Yes,R5,4,7.75,7,1,No,0.083769634,0.204188482,0.282722513,0.183246073,0.120418848,53.82978723,0.194915254,0.101694915,0.628571429,0.3,37564,173438,0.884615385
Yes,R5,4,35,50,1.25,No,0.06504065,0.146341463,0.601626016,0.43902439,0.162601626,63.31192661,0.198113208,0.160377359,0.897058824,0.470588235,36164,160280,0.96
Yes,R4,5,12,15,1,No,0.198924731,0.360215054,0.048387097,0.005376344,0,37.86956522,0.147826087,0.104347826,0.387096774,0.14516129,51919,108442,0.803191489
Yes,R5,3,20,20,0.666666667,No,0.12631579,0.278947368,0.205263158,0.121052632,0.057894737,48.39552239,0.076923077,0.038461539,0.507692308,0.215384615,41736,135777,0.870967742
Yes,R3,2,20,20,0.5,No,0.090047393,0.251184834,0.222748815,0.118483412,0.047393365,49.6122449,0.227586207,0.124137931,0.6125,0.2625,42322,143350,1
Yes,R3,3,10,10,0.333333333,No,0.093567252,0.257309942,0.116959064,0.035087719,0.011695906,45.45378151,0.146788991,0.064220184,0.482142857,0.071428571,71217,438456,0.913294798
Yes,R2,3,10,10,0.333333333,No,0.105555556,0.294444444,0.094444444,0.033333333,0.005555556,43.41129032,0.309090909,0.172727273,0.418181818,0.127272727,73303,245806,0.86627907
Yes,R2,6,25,25,0.5,No,0.208333333,0.447916667,0.291666667,0.1875,0.0625,47.50526316,0.528735632,0.310344828,0.97260274,0.671232877,33924,140558,0.928571429
Yes,R5,4,16.85714286,25,1.75,No,0.147887324,0.316901409,0.218309859,0.105633803,0.028169014,47.24528302,0.176470588,0.098039216,0.704918033,0.31147541,37419,138659,0.866197183
Yes,R4,3,9,10,1,No,0.142857143,0.342857143,0.042857143,0,0,39.87234043,0.34,0.18,0.285714286,0,82121,259698,1
Yes,R3,4,52,50,1.25,No,0.081272085,0.229681979,0.077738516,0.035335689,0.007067138,44.51381216,0.300578035,0.12716763,0.308641975,0.061728395,78781,285277,0.88028169
Yes,R3,0,25,25,0,Yes,0,0.016393443,0.87704918,0.540983607,0.106557377,69.56666667,0.151785714,0.080357143,0.971830986,0.295774648,40467,170954,1
Yes,R2,3,7.5,10,0.666666667,No,0.130801688,0.261603376,0.168776371,0.075949367,0.016877637,46.56179775,0.403726708,0.204968944,0.386666667,0.04,81731,307870,0.958158996
Yes,R2,1,25,25,1,No,0.2039801,0.388059702,0.169154229,0.064676617,0.014925373,43.65269461,0.601190476,0.440476191,0.641025641,0.141025641,87193,498869,0.924242424
Yes,R5,7,10,10,0.571428571,No,0.118644068,0.265536723,0.248587571,0.129943503,0.028248588,49.08759124,0.2890625,0.1640625,0.67948718,0.294871795,59177,127824,0.943502825
Yes,R3,8,18,18,0.125,No,0.100746269,0.332089552,0.037313433,0.01119403,0,39.5617284,0.254658385,0.124223603,0.282051282,0.051282051,70563,254234,0.992647059
Yes,R1,9,33.33333333,25,0.333333333,No,0.118644068,0.327683616,0.13559322,0.056497175,0.011299435,44.17741936,0.236220472,0.141732284,0.507462687,0.149253731,44303,188733,0.967391304
Yes,R2,7,20,20,0.142857143,No,0.225806452,0.412903226,0.174193548,0.116129032,0.04516129,43.98461539,0.479338843,0.314049587,0.657534247,0.383561644,41287,361867,0.908496732
Yes,R3,8,10,10,0.125,No,0.069444444,0.199074074,0.296296296,0.152777778,0.032407407,52.65243902,0.254901961,0.150326797,0.576923077,0.102564103,63484,286082,0.990654206
Yes,R3,8,68,150,0.625,No,0.078313253,0.174698795,0.253012048,0.132530121,0.036144578,51.93277311,0.243243243,0.117117117,0.551724138,0.137931035,50828,192177,0.963414634
Yes,R2,3,100,100,0.666666667,No,0.147601476,0.265682657,0.136531365,0.05904059,0.011070111,44.81578947,0.482954546,0.278409091,0.267605634,0.056338028,66293,510738,0.485074627
Yes,R1,8,37.5,25,0.25,No,0.148148148,0.312169312,0.121693122,0.063492064,0.010582011,43.82575758,0.1953125,0.09375,0.506849315,0.232876712,49832,180446,0.910994764
Yes,R2,8,23.75,20,0.5,No,0.118518519,0.288888889,0.077777778,0.037037037,0.007407407,42.60571429,0.197452229,0.082802548,0.329268293,0.097560976,67216,307387,0.958955224
Yes,R2,4,60,100,0.5,No,0.146226415,0.264150943,0.146226415,0.075471698,0.023584906,45.88461539,0.58490566,0.396226415,0.245901639,0.049180328,121716,833921,0.549295775
Yes,R1,8,15,20,0.375,No,0.183333333,0.3,0.25,0.175,0.066666667,48.82,0.192307692,0.067307692,0.770491803,0.37704918,38039,169208,0.991869919
Yes,R1,6,15,20,0.333333333,No,0.082524272,0.203883495,0.203883495,0.097087379,0.009708738,49.17532468,0.410071942,0.323741007,0.547945206,0.095890411,76768,353938,0.926108374
Yes,R1,1,50,50,1,No,0.070512821,0.217948718,0.326923077,0.134615385,0.019230769,52.59055118,0.224137931,0.129310345,0.707692308,0.169230769,51802,204264,0.98125
Yes,R2,7,100,100,0.142857143,No,0.109090909,0.3,0.145454546,0.081818182,0.027272727,45.7,0.323076923,0.061538462,0.540540541,0.189189189,56268,196720,0.935185185
