DENY,BLACK,PI_RATIO,HOUSE_INCOME,MEDIUM,HIGH,LOAN_VALUE,CONSUMER_CREDIT,MORGAGE_CREDIT,PUBLIC,DENIED_MI,SELF,SINGLE,URIA
0,0,0.3583,0.2339,0,0,0.724191,2,2,0,0,0,1,3.2
0,0,0.33,0.29,0,0,0.79941,2,1,1,0,0,0,4.3
0,1,0.3801,0.2131,0,0,0.753846,1,1,0,0,0,1,3.2
0,0,0.3168,0.2388,0,0,0.748603,1,2,0,0,0,1,3.2
0,0,0.3852,0.2192,1,0,0.929032,1,2,0,0,0,0,3.1
0,0,0.3453,0.1763,0,0,0.754237,1,2,0,0,0,1,3.2
0,0,0.2967,0.2826,1,0,0.891892,2,2,0,0,0,0,4.3
0,0,0.2758,0.211,0,0,0.755556,1,2,0,0,0,0,4.3
0,1,0.4009,0.2513,0,0,0.747082,3,2,0,0,0,0,3.1
0,0,0.3556,0.2504,0,0,0.64744,1,2,0,0,0,1,3.2
0,0,0.3022,0.1772,0,0,0.734694,2,1,0,0,0,1,1.8
0,0,0.2185,0.197,0,0,0.79602,1,2,0,0,0,0,3.1
0,0,0.263,0.248,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.323,0.2662,0,0,0.747748,1,1,0,0,0,0,3.2
0,0,0.3556,0.2962,0,0,0.798742,4,2,0,0,0,0,3.1
0,0,0.308,0.308,0,0,0.79713,1,2,0,0,0,0,2
0,0,0.276,0.2641,1,0,0.8,1,1,0,0,0,1,1.8
0,0,0.3656,0.3024,1,0,0.8,1,2,0,0,0,0,3.1
0,0,0.3323,0.3301,0,0,0.536364,1,1,0,0,0,0,3.2
0,0,0.2875,0.2228,0,0,0.67619,1,2,0,0,0,1,3.2
0,0,0.2622,0.2558,0,0,0.639216,1,1,0,0,0,0,3.1
0,0,0.3529,0.2767,1,0,0.841667,1,2,0,0,0,1,3.1
0,0,0.3534,0.2744,0,0,0.796552,3,1,1,0,0,0,1.8
0,0,0.301,0.2783,0,0,0.316092,1,2,0,0,0,1,1.8
0,1,0.3727,0.2678,1,0,0.8,1,2,0,0,0,0,3.9
0,0,0.35,0.15,0,0,0.534286,3,1,0,0,0,1,3.2
0,0,0.35,0.34,0,0,0.744828,1,2,0,0,0,1,3.2
0,0,0.17,0.13,0,0,0.461538,3,1,0,0,0,0,3.6
0,0,0.17,0.16,0,0,0.544444,1,1,0,0,1,1,3.2
0,0,0.3,0.23,0,0,0.595652,2,1,0,0,0,0,3.1
0,0,0.34,0.3,0,0,0.748,1,1,0,0,0,0,1.8
1,0,0.5,0.23,0,0,0.507937,3,1,1,0,0,1,3.2
0,0,0.21,0.09,0,0,0.746667,1,2,0,0,0,1,10.6
0,0,0.36,0.35,0,0,0.79,1,1,0,0,0,0,3.2
0,0,0.19,0.19,0,0,0.348837,3,2,0,0,0,0,1.8
0,0,0.32,0.22,0,0,0.787879,3,1,0,0,0,0,1.8
0,0,0.35,0.29,0,0,0.674528,3,3,0,0,0,0,4.3
1,0,0.21,0.19,0,0,0.70566,2,2,0,0,1,1,4.3
0,0,0.28,0.26,0,0,0.725907,1,1,1,0,0,0,3.2
0,0,0.3,0.24,0,0,0.58631,3,4,0,0,0,0,3.9
0,0,0.36,0.24,0,0,0.777778,1,2,0,0,0,0,3.2
0,0,0.27,0.27,1,0,0.802632,2,2,0,0,0,0,2
0,0,0.38,0.3,0,0,0.578125,2,1,0,0,0,0,3.2
0,0,0.34,0.3,0,0,0.714286,3,4,1,0,1,0,3.2
0,0,0.27,0.23,0,0,0.754545,3,1,1,0,0,1,3.2
0,0,0.37,0.22,1,0,0.864865,3,1,0,0,0,0,2
0,0,0.3033,0.238,0,0,0.48048,2,1,0,0,0,0,4.3
0,0,0.2986,0.2913,0,0,0.675,1,1,0,0,0,0,3.2
0,0,0.3702,0.3609,0,0,0.761905,1,1,0,0,0,0,3.1
0,1,0.365,0.225,1,0,0.904762,6,2,0,0,0,0,3.2
0,0,0.366,0.275,0,0,0.479487,1,1,0,0,0,0,3.2
0,0,0.33,0.32,0,0,0.726563,1,2,0,0,0,1,1.8
0,0,0.4,0.32,0,0,0.543478,1,2,0,0,0,1,3.2
0,1,0.27,0.26,1,0,0.846715,1,2,0,0,0,0,3.2
0,0,0.29,0.29,0,0,0.775194,1,2,0,0,0,0,3.1
0,0,0.31,0.3,0,0,0.639535,1,1,0,0,0,0,2
0,1,0.38,0.21,0,0,0.76,6,2,0,0,0,1,3.2
0,1,0.37,0.31,1,0,0.866667,1,2,0,0,0,1,4.3
0,1,0.38,0.28,1,0,0.847059,1,2,0,0,0,1,3.9
0,0,0.34,0.33,0,0,0.5,1,2,0,0,0,1,3.2
0,0,0.42,0.33,0,0,0.796703,1,2,0,0,0,1,2
0,0,0.32,0.28,0,0,0.787671,1,2,0,0,0,0,1.8
0,0,0.386,0.142,0,0,0.326923,1,1,0,0,0,0,3.2
0,0,0.347,0.279,0,0,0.724138,1,2,0,0,0,1,3.2
0,0,0.244,0.236,0,0,0.657143,1,2,0,0,1,0,4.3
0,0,0.23,0.23,0,0,0.448718,1,2,0,0,0,0,1.8
0,1,0.34,0.34,1,0,0.888889,1,2,0,0,0,0,3.2
0,0,0.35,0.17,0,0,0.713043,1,2,0,0,0,0,1.8
0,0,0.379,0.247,1,0,0.803419,6,2,1,0,0,1,3.2
0,0,0.39,0.27,1,0,0.875,1,2,0,0,0,1,1.8
0,0,0.42,0.28,0,0,0.689655,1,2,0,0,0,1,3.2
0,0,0.26,0.18,1,0,0.882075,1,1,0,0,0,0,1.8
0,0,0.43,0.11,0,0,0.751445,2,1,0,0,0,0,3.2
0,0,0.34,0.26,1,0,0.940678,2,2,0,0,0,0,3.2
0,0,0.2,0.09,1,0,0.9,2,1,0,0,1,0,3.6
0,0,0.36,0.29,1,0,0.907895,1,2,1,0,0,0,4.3
0,1,0.32,0.25,1,0,0.949275,2,2,0,0,0,0,1.8
0,0,0.35,0.35,0,0,0.632075,1,2,0,0,0,0,3.2
0,0,0.47,0.06,1,0,0.89313,1,1,0,0,1,0,1.8
0,1,0.39,0.29,0,0,0.77686,6,2,1,0,0,0,2
0,0,0.34,0.29,1,0,0.894737,1,2,0,0,0,0,3.2
0,1,0.38,0.27,1,0,0.855172,1,2,0,0,0,0,10.6
1,1,0.368,0.281,0,1,1.23913,2,2,0,0,0,1,2
0,0,0.3,0.28,1,0,0.8,1,2,0,0,0,0,3.1
0,0,0.391,0.325,1,0,0.928571,1,2,0,0,0,0,1.8
0,0,0.3,0.09,1,0,0.900763,2,2,0,0,0,0,3.6
0,0,0.41,0.24,1,0,0.857143,1,2,0,0,0,1,3.2
0,0,0.34,0.27,0,0,0.416667,2,1,0,0,0,0,3.2
0,0,0.26,0.26,0,0,0.446429,1,2,0,0,0,1,3.2
0,0,0.35,0.34,0,0,0.376344,1,1,0,0,0,0,3.2
0,0,0.09,0.04,0,0,0.4,1,2,0,0,0,0,3.2
0,0,0.26,0.21,1,0,0.901042,1,2,0,0,0,0,1.8
0,0,0.44,0.3,0,0,0.759494,1,1,0,0,0,0,3.2
0,0,0.35,0.23,0,0,0.783217,2,2,1,0,0,1,3.2
0,0,0.39,0.25,0,0,0.596154,2,1,0,0,0,0,4.3
0,0,0.31,0.22,0,0,0.73,5,2,0,0,0,0,1.8
0,0,0.4,0.12,0,0,0.766129,1,1,0,0,0,0,3.1
0,0,0.41,0.33,0,0,0.680412,2,1,0,0,1,0,1.8
0,0,0.24,0.19,0,0,0.795322,2,1,0,0,0,0,1.8
0,0,0.33,0.3,1,0,0.8,2,1,0,0,0,0,3.2
0,0,0.37,0.27,0,0,0.730435,1,2,0,0,0,0,4.3
0,0,0.35,0.34,0,0,0.521739,1,1,0,0,0,0,3.9
1,0,0.42,0.29,0,0,0.666667,6,2,1,0,0,0,10.6
0,1,0.33,0.28,1,0,0.8,6,2,0,0,0,0,1.8
0,0,0.34,0.23,1,0,0.8,1,1,0,0,0,0,3.9
0,0,0.36,0.34,1,0,0.834783,1,3,0,0,0,0,4.3
1,0,0.32,0.12,1,0,0.8,3,1,1,0,1,1,3.2
0,0,0.32,0.29,0,0,0.7875,3,2,0,0,0,1,4.3
0,0,0.27,0.21,1,0,0.806005,2,1,0,0,0,0,3.9
0,0,0.33,0.21,0,0,0.474255,1,1,0,0,1,0,3.6
0,0,0.38,0.31,0,0,0.714286,5,1,0,0,0,0,3.2
0,1,0.36,0.28,0,0,0.715686,2,1,0,0,0,0,3.2
0,0,0.24,0.23,0,0,0.79845,1,2,0,0,0,1,3.1
0,0,0.32,0.25,0,0,0.755319,1,2,0,0,0,0,3.1
0,0,0.38,0.11,0,0,0.3125,1,2,0,0,0,1,3.1
0,0,0.38,0.25,0,0,0.44843,2,2,0,0,0,0,3.2
0,0,0.25,0.24,1,0,0.8,2,2,0,0,0,1,3.2
0,0,0.32,0.31,1,0,0.8,1,2,0,0,0,1,3.1
0,1,0.31,0.28,1,0,0.865854,6,2,0,0,0,1,4.3
0,0,0.33,0.24,0,0,0.625,3,2,0,0,0,0,3.2
0,1,0.35,0.22,1,0,0.893939,3,2,0,0,0,1,3.9
0,0,0.33,0.16,1,0,0.80303,5,1,0,0,0,0,3.2
0,0,0.31,0.25,1,0,0.8,1,1,0,0,1,0,3.2
0,0,0.3,0.3,0,0,0.777049,1,2,0,0,0,1,3.2
0,0,0.26,0.2,0,0,0.526761,2,1,0,0,0,0,3.1
1,1,0.32,0.26,0,0,0.753846,6,1,1,0,0,1,3.1
1,0,0.35,0.26,1,0,0.813559,2,2,0,0,0,1,4.3
