spell,censor1,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
19,0,1,0,0,0,.53299999,5.9661469,2,.107,0,0,1,4.0999999,1,0,1,1,1,0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,.60000002,5.5606818,3,.12,1,0,1,4.0999999,1,0,1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,0,.60000002,5.0498562,2,.12,1,0,0,4.0999999,0,1,1,0,0,0,46,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,1,1,.47999999,6.0730443,14,.096000001,1,0,0,4.0999999,1,1,0,0,0,0,58,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,.60000002,5.8493247,1,.12,1,0,0,4.0999999,1,1,0,0,0,0,28,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1,0,0,0,1,.47999999,6.0730443,2,.096000001,1,0,1,4.0999999,1,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,1,.60000002,5.2983174,4,.12,1,0,1,4.0999999,0,1,1,1,1,1,40,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,.60000002,5.8493247,3,.12,1,0,0,4.0999999,1,1,0,0,0,0,30,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,.5,5.2983174,2,.25,1,0,0,5.0999999,0,0,0,0,0,0,28,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,0,0,0,0,1,.5,5.3798971,2,.25,1,0,1,5.0999999,1,1,0,0,0,0,59,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,0,0,0,1,1,.5,5.3798971,2,.25,1,0,1,5.0999999,0,1,1,0,0,0,51,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,0,0,0,1,1,.35100001,6.1675167,9,.175,0,1,0,5.0999999,1,1,0,1,0,0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14,1,0,0,0,1,.322,6.2557502,0,.161,1,0,1,5.0999999,0,1,0,1,1,1,28,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,0,0,.55000001,4.2341065,0,.27500001,0,0,0,5.0999999,0,0,0,1,1,0,21,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,1,.5,5.3798971,12,.25,1,0,1,5.0999999,0,1,1,1,0,0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,0,.5,5.2729998,0,.25,1,0,1,5.0999999,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.5,5.3798971,1,.25,1,0,0,5.0999999,1,1,0,0,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,0,0,0,0,.5,5.6276212,1,.25,0,1,1,5.0999999,1,0,1,0,0,0,29,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,1,0,0,0,0,.36399999,5.4930615,2,.072999999,1,0,0,3.5,1,1,0,1,1,0,35,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,1,1,.347,5.9661469,5,.068999998,1,0,0,3.5,1,1,0,0,0,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,.36399999,5.8493247,3,.072999999,0,1,0,3.5,1,1,0,1,0,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,.36399999,5.3798971,0,.072999999,0,0,1,3.5,0,1,0,0,0,0,29,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,.36399999,5.4930615,0,.072999999,1,0,1,3.5,0,0,1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,0,.36399999,5.8493247,1,.072999999,1,0,1,3.5,1,0,0,0,0,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,0,0,0,1,.28400001,6.1675167,5,.057,0,0,0,3.5,1,1,0,0,0,0,28,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,1,0,.27000001,6.2166061,11,.054000001,1,0,1,3.5,0,1,1,1,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,1,.36399999,5.7990928,3,.072999999,1,0,1,3.5,1,0,0,1,1,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,.36399999,5.2040067,0,.072999999,1,0,0,3.5,1,0,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.31200001,6.0730443,2,.061999999,1,0,1,3.5,1,1,0,0,0,0,26,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,0,.36399999,5.8971539,1,.072999999,1,0,1,3.5,0,0,0,0,0,0,25,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1,0,0,0,1,.36399999,5.655992,2,.072999999,0,0,1,3.5,0,1,1,1,0,0,33,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,.40000001,4.9972124,2,.2,0,0,1,4.3000002,0,0,1,0,0,0,27,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,.40000001,5.7990928,11,.2,0,0,1,4.3000002,1,1,0,1,1,0,37,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,1,.40000001,5.4553213,16,.2,0,1,1,4.3000002,0,1,1,1,0,0,38,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2,1,0,0,0,0,.40000001,4.9972124,4,.2,0,0,1,4.3000002,0,0,1,0,0,0,26,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,.40000001,5.0498562,5,.2,0,1,1,4.3000002,1,0,1,0,0,0,33,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,0,.40000001,5.811141,1,.2,0,1,1,4.3000002,0,0,0,0,0,0,26,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14,0,0,0,0,1,.40000001,5.655992,10,.2,0,0,0,4.3000002,1,1,0,0,0,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,0,1,0,0,1,.40000001,4.8675346,1,.2,1,0,0,4.3000002,0,1,1,0,0,0,47,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,0,.228,6.6605749,10,.068000004,0,0,1,3.5,1,1,0,1,0,0,47,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,0,0,0,1,1,.5,5.1590552,5,.15000001,0,1,0,3.5,0,1,1,1,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1,0,0,0,0,.5,5.8493247,0,.15000001,0,0,0,3.5,1,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3,1,0,0,0,0,.5,5.6419072,0,.15000001,0,0,0,3.5,0,0,1,0,0,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,.205,6.7661915,1,.061999999,0,0,0,3.5,1,1,0,0,0,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0,0,0,1,0,.5,5.2522736,0,.15000001,1,0,1,3.5,0,0,1,1,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,1,0,0,0,.456,5.9661469,21,.13699999,0,0,0,3.5,1,0,1,0,0,0,54,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,0,0,0,1,0,.5,5.5606818,3,.15000001,0,0,0,3.5,0,0,0,0,0,0,31,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13,1,0,0,0,1,.46599999,5.9454207,11,.14,0,0,0,3.5,1,1,0,1,0,0,40,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,1,0,.5,5.6094718,3,.15000001,0,0,1,3.5,0,1,1,1,0,1,33,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7,0,0,1,0,0,.5,5.5606818,13,.15000001,0,0,1,3.5,0,0,1,0,0,0,32,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,.5,5.484797,2,.15000001,1,0,1,3.5,1,0,1,1,1,0,27,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4,0,0,0,1,1,.48300001,5.7170277,12,.043000001,0,0,1,3.7,1,1,0,1,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0,0,0,0,.46900001,5.7430034,0,.041999999,1,0,1,3.7,1,0,0,0,0,0,30,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,.37599999,5.9661469,3,.033,1,0,1,3.7,1,1,0,0,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,1,1,.40200001,5.8971539,1,.035999998,0,0,1,3.7,1,1,0,1,1,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,.57800001,4.7957907,1,.107,1,0,1,3.7,0,0,1,0,0,0,37,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.57800001,5.1590552,2,.075000003,1,0,0,3.7,1,0,1,0,0,0,32,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.211,6.5424719,23,.018999999,0,0,0,3.7,1,1,0,0,0,0,55,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,.57800001,5.2729998,2,.067000002,1,0,0,3.7,0,0,0,0,0,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,.57800001,5.4205351,2,.057999998,1,0,1,3.7,1,1,0,1,0,0,42,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,.40000001,6.0730443,9,.2,0,0,0,6.3000002,1,1,0,1,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,0,0,0,1,1,.51999998,5.1590552,1,.25999999,1,0,0,6.3000002,0,1,1,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.28600001,6.4085288,0,.14300001,1,0,1,6.3000002,1,1,0,1,1,0,37,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.5,5.8493247,20,.25,0,1,1,6.3000002,1,0,1,0,0,0,52,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0,1,0,0,.465,5.9215784,2,.233,1,0,1,6.3000002,1,1,0,1,1,0,27,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,0,0,.51999998,5.3798971,2,.25999999,0,0,0,6.3000002,1,0,1,0,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7,0,0,1,0,1,.47600001,5.8971539,0,.23800001,0,1,1,6.3000002,1,0,0,0,0,0,37,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,1,0,1,.28600001,6.4085288,5,.14300001,0,0,1,6.3000002,0,1,1,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,0,1,0,1,.333,6.2557502,7,.167,0,0,1,6.3000002,1,1,0,0,0,0,56,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,0,0,0,1,0,.51999998,5.2311087,0,.25999999,1,0,0,6.3000002,1,1,0,1,0,0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,.44400001,5.9661469,0,.222,1,0,1,6.3000002,1,0,0,0,0,0,32,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,1,0,0,1,.118,7.2964134,0,.059,1,0,1,6.3000002,1,1,0,0,0,0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,1,0,.5,5.8493247,3,.25,1,0,1,6.3000002,1,0,0,1,1,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7,0,0,0,1,1,.51999998,5.2983174,9,.13,1,0,1,7,1,1,0,0,0,1,42,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,1,0,0,0,1,.51999998,5.7037826,5,.13,1,0,0,7,1,1,0,1,0,0,42,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,.236,6.6846118,1,.059,0,1,1,7,1,1,0,0,0,0,54,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,.41999999,6.1092477,4,.105,0,0,0,7,1,1,0,0,0,0,52,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,1,.51999998,5.1647859,0,.13,0,0,1,7,1,1,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,.51999998,4.8283138,1,.13,1,0,0,7,1,0,1,0,0,1,21,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,.51999998,5.521461,1,.13,1,0,1,7,0,0,0,0,0,1,26,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,.44999999,6.0402546,0,.113,0,1,1,7,1,1,0,1,1,0,34,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,0,1,0,0,0,.51999998,5.2729998,5,.13,0,0,1,7,0,1,1,1,0,0,31,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,1,.39399999,6.1737862,5,.097999997,1,0,1,7,1,1,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,.131,7.2737865,9,.033,1,0,0,7,1,1,0,1,1,0,49,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,0,.51999998,5.7037826,0,.13,0,0,0,7,0,0,0,0,0,0,28,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,.34999999,6.2915692,6,.088,0,0,1,7,1,0,0,0,0,0,49,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,.51999998,5.521461,1,.13,0,0,1,7,0,0,0,0,0,0,31,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,.51999998,5.5759492,0,.13,0,1,1,7,1,1,0,0,0,0,46,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.4161005,3,.13,0,0,1,7,1,1,0,1,1,0,37,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,.37799999,6.2146082,4,.094999999,0,1,0,7,1,1,0,1,1,0,32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.51999998,5.8861041,1,.13,1,0,1,7,1,0,0,0,0,0,22,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.315,6.3969297,17,.079000004,0,0,1,7,1,1,0,1,0,0,44,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,.315,6.3969297,8,.079000004,0,0,1,7,1,1,0,1,0,0,33,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,.51999998,5.1929569,6,.13,0,0,0,7,1,1,0,1,1,1,33,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,.47299999,5.9914646,0,.118,0,0,0,7,0,0,1,1,0,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,.51999998,5.6167712,4,.13,1,0,0,7,1,1,0,0,0,0,21,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.44499999,6.0520892,4,.111,1,0,0,7,1,1,0,1,1,1,31,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,0,1,0,0,.32600001,6.363028,7,.081,1,0,0,7,1,1,0,1,0,0,45,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,1,0,0,0,1,.40200001,6.1527328,4,.101,1,0,0,7,0,1,1,0,0,0,33,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,1,0,0,1,.51999998,5.6167712,6,.13,0,1,0,7,1,0,1,1,1,1,25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,.37799999,6.2146082,2,.094999999,1,0,0,7,1,1,0,0,0,0,50,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0,0,.51999998,5.2983174,3,.13,0,1,0,7,0,1,1,0,0,0,26,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,1,0,0,.51999998,5.480639,1,.13,0,0,0,7,0,1,1,1,1,0,33,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.37799999,6.2146082,1,.094999999,0,0,0,7,1,0,0,0,0,0,42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,1,.51999998,5.7037826,2,.13,1,0,0,7,1,1,0,1,0,0,38,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.51999998,5.2983174,2,.13,0,1,0,7,0,1,1,1,0,0,34,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12,0,0,0,1,1,.51999998,5.0106354,3,.13,1,0,1,7,1,0,1,1,0,0,42,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.315,6.3969297,5,.079000004,0,1,1,7,1,1,0,0,0,0,46,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.37799999,6.2146082,2,.094999999,0,0,1,7,0,1,1,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,.51999998,5.1357985,1,.13,1,0,0,7,1,0,1,0,0,1,26,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,.51999998,5.857933,1,.13,0,0,1,7,0,1,1,1,1,0,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,1,.51999998,5.4722705,2,.13,0,0,1,7,1,0,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,0,.51999998,5.521461,2,.13,1,0,0,7,0,1,1,0,0,0,21,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,0,0,0,1,1,.41999999,6.1092477,1,.105,0,1,1,7,1,1,0,1,1,0,36,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,.37799999,6.2146082,10,.094999999,1,0,0,7,1,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,.29100001,6.4769726,4,.072999999,1,0,0,7,1,0,0,0,0,0,32,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,0,0,0,1,1,.51999998,5.1929569,0,.13,0,0,0,7,0,0,0,0,0,0,28,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,1,.37799999,6.2146082,7,.094999999,0,0,0,7,0,1,1,0,0,0,31,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,.51999998,5.4161005,0,.13,0,0,0,7,0,0,0,1,0,1,23,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,.43200001,6.0822191,5,.108,0,1,0,7,0,1,1,0,0,0,43,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1,0,0,0,0,.51999998,5.2983174,1,.13,0,0,0,7,1,1,0,1,0,0,50,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,.51999998,5.6204009,8,.13,0,1,0,7,1,0,1,1,0,0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13,0,0,0,1,1,.51999998,5.521461,2,.13,1,0,0,7,0,1,1,1,1,0,23,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,.51999998,5.8861041,6,.13,1,0,0,7,0,1,1,1,0,0,33,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,.51999998,5.6347895,4,.13,0,0,1,7,0,1,1,1,0,0,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,0,1,1,.51999998,5.6167712,1,.13,1,0,0,7,1,1,0,1,1,0,28,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1,0,.51999998,5.0106354,0,.13,1,0,1,7,1,0,0,0,0,0,24,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.094999999,7.6004024,17,.024,0,1,1,7,1,1,0,1,1,0,40,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.51999998,5.2983174,1,.13,1,0,0,7,1,0,1,1,1,0,21,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,0,.51999998,5.2983174,5,.13,0,0,0,7,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.34400001,6.3099184,9,.086000003,0,0,0,7,1,1,0,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,1,.51999998,5.5984221,1,.13,0,0,0,7,0,1,1,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,.44999999,6.0402546,2,.113,0,0,1,7,1,0,1,0,0,0,24,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.7037826,2,.13,0,1,1,7,1,1,0,1,1,0,25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,0,0,0,1,1,.49000001,5.9558372,2,.122,1,0,0,7,1,1,0,1,1,0,34,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,.51999998,5.0106354,0,.13,1,0,0,7,0,1,1,1,1,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1,1,.51999998,5.0751739,0,.13,1,0,0,7,0,0,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,.51999998,4.89784,3,.13,0,1,1,7,0,0,1,1,0,0,24,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,1,0,0,0,.41100001,6.1312265,0,.103,1,0,0,7,1,1,0,1,0,0,28,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.47299999,5.9914646,2,.118,0,0,1,7,1,1,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,1,0,0,0,1,.398,6.1633148,7,.098999999,1,0,1,7,1,1,0,1,0,0,45,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,0,1,0,1,.47299999,5.9914646,1,.118,1,0,1,7,1,0,0,0,0,0,31,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,.51999998,5.4205351,0,.13,1,0,1,7,0,0,0,0,0,1,21,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.44999999,6.0402546,12,.113,0,1,1,7,0,1,1,1,1,0,32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
